latitude,longitude,school_name,school_no,gc,sw,enroll2022_21,enroll,dbn,black,hispanic,asian,multi,native_a,white,iep,poverty_no,grades_final_text,address,cic,yrly_cic_16_22,pct_chronic_absent,s_know_mh_re_ag,co_located,school_tag,split_skool,s_rr,school_type,lead_cbo_partner,school_psychologist_providing,provider,pct_temp_housing
40.645965,-73.898607,Olympus Academy,K635,2.0,1.0,180.0,151.0,18K635,128.0,20.0,1.0,0.0,0.0,2.0,50.0,134,"09,10,11,12",755 EAST  100 STREET,4.0,"2,1,1,0,0,0,0",,98.0,K242,Transfer,,54.54545454545454,High school,,0.0,,8.33333358
40.634451,-73.916927,Academy for Conservation and the Environment,K637,1.0,1.2,351.0,362.0,18K637,248.0,46.0,24.0,7.0,9.0,23.0,66.0,285,"09,10,11,12",6565 FLATLANDS AVENUE,0.0,"0,0,0,0,0,0,0",49.0,81.0,K515,District,,81.52492668621701,High school,,0.0,,12.73209602
40.640543,-73.898601,Urban Action Academy,K642,1.0,0.2,174.0,146.0,18K642,109.0,23.0,1.0,0.0,2.0,11.0,37.0,137,"09,10,11,12",1600 ROCKAWAY PARKWAY,1.0,"0,0,0,1,0,0,0",51.7,88.0,K500,District,,79.41176470588235,High school,,0.0,Interborough,14.83870894
40.659914,-73.920658,East Brooklyn Community High School,K673,1.0,1.6,175.0,160.0,18K673,124.0,30.0,3.0,1.0,0.0,2.0,53.0,130,"09,10,11,12",9517 KINGS HIGHWAY,10.0,"0,1,3,3,3,0,0",,96.0,,Transfer,,50.42016806722689,High school,SCO Family of Services,0.0,,11.28205135
40.647851,-73.925592,Brooklyn Science and Engineering Academy,K763,2.0,1.0,359.0,342.0,18K763,290.0,31.0,6.0,5.0,2.0,6.0,91.0,273,"06,07,08",5404 TILDEN AVENUE,4.0,"0,0,1,0,0,0,3",22.7,87.0,K244,District,,99.406528189911,Junior High-Intermediate-Middle,,0.0,,2.82485876
40.689213,-73.872983,P.S. 007 Abraham Lincoln,K007,1.0,0.6,711.0,667.0,19K007,44.0,575.0,25.0,0.0,14.0,8.0,119.0,621,"PK,0K,01,02,03,04,05",858 JAMAICA AVENUE,19.0,"2,5,1,6,0,1,4",32.3,,,District,,,Elementary,,0.0,,4.57142852
40.664067,-73.893328,P.S. 013 Roberto Clemente,K013,1.0,1.6,396.0,378.0,19K013,255.0,93.0,13.0,0.0,5.0,12.0,88.0,342,"PK,0K,01,02,03,04,05",557 PENNSYLVANIA AVENUE,4.0,"1,3,0,0,0,0,0",39.8,,K013,District,,,Elementary,NEW YORK EDGE INC,0.0,Institute for Community Living,14.71321732
40.686534,-73.878353,P.S. 065,K065,1.0,1.4,523.0,488.0,19K065,28.0,420.0,23.0,1.0,11.0,5.0,48.0,390,"0K,01,02,03,04,05",696 JAMAICA AVENUE,,,29.4,,K798,District,,,Elementary,,0.0,,28.23529541
40.677707,-73.886712,P.S. 089 Cypress Hills,K089,2.0,1.4,470.0,454.0,19K089,8.0,442.0,2.0,0.0,2.0,0.0,100.0,410,"0K,01,02,03,04,05,06,07,08",265 WARWICK STREET,5.0,"0,0,2,0,1,0,2",27.0,86.0,,District,,93.63057324840764,K-8,,0.0,,7.75681362
40.681295,-73.884348,P.S. 108 Sal Abbracciamento,K108,1.0,1.2,848.0,773.0,19K108,74.0,637.0,22.0,3.0,21.0,16.0,177.0,647,"0K,01,02,03,04,05",200 LINWOOD STREET,,,31.7,,,District,,,Elementary,City Year,0.0,,29.53692079
40.669361,-73.89276,P.S. 149 Danny Kaye,K149,1.0,1.6,494.0,479.0,19K149,268.0,180.0,14.0,3.0,4.0,10.0,96.0,443,"PK,0K,01,02,03,04,05",700 SUTTER AVENUE,7.0,"0,2,3,1,1,0,0",38.3,,,District,,,Elementary,cs_director,0.0,,13.70967776
40.67259,-73.885214,P.S. 158 Warwick,K158,1.0,0.4,480.0,426.0,19K158,201.0,193.0,15.0,0.0,8.0,9.0,67.0,387,"PK,0K,01,02,03,04,05",400 ASHFORD STREET,6.0,"0,0,0,0,1,2,3",56.6,,,District,,,Elementary,"Grand Street Settlement, INC.",0.0,Interborough,10.61946899
40.676111,-73.869705,P.S. 159 Isaac Pitkin,K159,1.0,0.6,697.0,638.0,19K159,135.0,147.0,325.0,8.0,16.0,7.0,86.0,524,"0K,01,02,03,04,05",2781 PITKIN AVENUE,2.0,"0,0,1,0,1,0,0",50.7,,,District,,,Elementary,,0.0,,6.784661109999999
40.685852,-73.869434,I.S. 171 Abraham Lincoln,K171,1.0,1.1,343.0,304.0,19K171,26.0,244.0,23.0,0.0,6.0,5.0,51.0,276,"06,07,08",528 RIDGEWOOD AVENUE,9.0,"0,1,0,4,4,0,0",37.8,88.0,K171,District,,98.31649831649833,Junior High-Intermediate-Middle,,0.0,,18.61198694
40.662243,-73.894877,P.S. 190 Sheffield,K190,0.1,0.3,157.0,138.0,19K190,95.0,27.0,4.0,0.0,0.0,12.0,23.0,131,"PK,0K,01,02,03,04,05",590 SHEFFIELD AVENUE,4.0,"0,0,0,2,1,1,0",60.8,,K190,District,,,Elementary,,0.0,,19.14893687
40.665817,-73.876084,P.S. 202 Ernest S. Jenkyns,K202,1.0,0.8,281.0,256.0,19K202,154.0,88.0,8.0,2.0,2.0,2.0,57.0,230,"0K,01,02,03,04,05",982 HEGEMAN AVENUE,6.0,"0,2,1,0,1,1,1",57.8,,K202,District,,,Elementary,,0.0,,13.69863003
40.659845,-73.889968,P.S. 213 New Lots,K213,1.0,1.4,231.0,236.0,19K213,164.0,39.0,18.0,1.0,5.0,8.0,41.0,212,"PK,0K,01,02,03,04,05",580 HEGEMAN AVENUE,27.0,"0,11,1,1,1,4,9",54.0,,K213,District,,,Elementary,Good Shepherd Services,0.0,,20.08547038
40.675881,-73.862961,P.S. 214 Michael Friedsam,K214,1.0,0.6,828.0,766.0,19K214,81.0,193.0,456.0,1.0,17.0,18.0,107.0,622,"PK,0K,01,02,03,04,05",2944 PITKIN AVENUE,9.0,"2,3,0,0,0,0,4",53.8,,,District,,,Elementary,,0.0,Interborough,5.646173279999999
40.67002,-73.874537,J.H.S. 218 James P. Sinnott,K218,1.0,0.2,333.0,306.0,19K218,136.0,116.0,34.0,4.0,9.0,7.0,83.0,269,"06,07,08",370 FOUNTAIN AVENUE,,,56.2,80.0,K218,District,,48.797250859106526,Junior High-Intermediate-Middle,City Year,0.0,,16.417910159999998
40.664143,-73.866542,P.S. 224 Hale A. Woodruff,K224,1.0,2.0,283.0,269.0,19K224,169.0,85.0,6.0,1.0,4.0,3.0,57.0,Above 95,"PK,0K,01,02,03,04,05",757 WORTMAN AVENUE,9.0,"1,1,2,2,1,0,2",60.9,,K224,District,,,Elementary,no_cbo,0.0,,11.8811883
40.6585,-73.879276,P.S. 273 Wortman,K273,0.0,1.6,301.0,310.0,19K273,212.0,90.0,5.0,0.0,1.0,2.0,72.0,254,"0K,01,02,03,04,05",923 JEROME STREET,12.0,"0,2,4,3,0,0,3",57.4,,K273,District,,,Elementary,CENTER FOR EDUCATIONAL INNOVATION,0.0,,16.56441689
40.678182,-73.889375,P.S. 290 Juan Morel Campos,K290,1.0,1.6,385.0,364.0,19K290,63.0,276.0,10.0,3.0,8.0,3.0,73.0,339,"0K,01,02,03,04,05",135 SCHENCK AVENUE,11.0,"1,5,4,1,0,0,0",45.5,,,District,,,Elementary,,0.0,,14.91002589
40.671601,-73.893319,J.H.S. 292 Margaret S. Douglas,K292,3.0,1.0,483.0,407.0,19K292,196.0,125.0,73.0,0.0,7.0,6.0,109.0,378,"06,07,08",301 VERMONT STREET,,,32.4,82.0,K292,District,,72.77486910994764,Junior High-Intermediate-Middle,Good Shepherd Services,0.0,,19.15367544
40.65534,-73.88662,P.S. 306 Ethan Allen,K306,1.0,0.4,279.0,262.0,19K306,192.0,66.0,2.0,0.0,1.0,0.0,50.0,243,"PK,0K,01,02,03,04,05",970 VERMONT STREET,26.0,"3,5,12,3,1,0,2",61.2,,K306,District,,,Elementary,CAMBA,0.0,,21.428571639999998
40.653368,-73.893294,The Fresh Creek School,K325,0.2,1.2,144.0,155.0,19K325,103.0,47.0,1.0,0.0,3.0,1.0,29.0,145,"PK,0K,01,02,03,04,05",875 WILLIAMS AVENUE,,,33.1,,,District,,,Elementary,City Year,0.0,,15.882353479999999
40.667985,-73.898249,P.S. 328 Phyllis Wheatley,K328,1.0,0.4,286.0,272.0,19K328,138.0,114.0,4.0,1.0,2.0,13.0,58.0,Above 95,"PK,0K,01,02,03,04,05",330 ALABAMA AVENUE,,,56.8,,K328,District,,,Elementary,"Grand Street Settlement, INC.",0.0,Interborough,32.87671208
40.676207,-73.879886,P.S. 345 Patrolman Robert Bolden,K345,1.0,1.4,488.0,513.0,19K345,162.0,282.0,46.0,4.0,4.0,14.0,68.0,430,"PK,0K,01,02,03,04,05",111 BERRIMAN STREET,6.0,"0,0,0,2,1,1,2",49.1,,,District,,,Elementary,,0.0,,11.57323718
40.64664,-73.881997,P.S. 346 Abe Stark,K346,2.0,0.3,486.0,438.0,19K346,277.0,121.0,6.0,8.0,13.0,13.0,107.0,371,"PK,0K,01,02,03,04,05",1400 PENNSYLVANIA AVENUE,,,60.3,,K346,District,,,Elementary,,0.0,,11.03896126
40.646211,-73.881115,I.S. 364 Gateway,K364,1.8,1.0,209.0,183.0,19K364,127.0,33.0,16.0,0.0,2.0,5.0,63.0,153,"06,07,08",1426 FREEPORT LOOP,6.0,"0,2,1,1,1,0,1",33.2,77.0,,District,,80.0,Junior High-Intermediate-Middle,City Year,0.0,,14.72081244
40.657266,-73.874064,Academy for Young Writers,K404,6.0,0.0,540.0,529.0,19K404,332.0,168.0,13.0,1.0,5.0,9.0,129.0,476,"06,07,08,09,10,11,12",1065 ELTON STREET,2.0,"1,0,0,0,0,0,1",61.7,82.0,K422,District,,36.65338645418327,Secondary School,Pathways to Leadership,0.0,Interborough,10.74856073
40.673766,-73.895976,East New York Family Academy,K409,3.0,1.0,558.0,613.0,19K409,406.0,177.0,17.0,4.0,3.0,5.0,147.0,546,"06,07,08,09,10,11,12",145 PENNSYLVANIA AVENUE,0.0,"0,0,0,0,0,0,0",53.0,85.0,K660,District,,53.923205342237054,Secondary School,,0.0,,9.48553085
40.657266,-73.874064,Spring Creek Community School,K422,2.0,1.0,531.0,491.0,19K422,349.0,120.0,5.0,3.0,2.0,6.0,125.0,400,"06,07,08,09,10,11,12",1065 ELTON STREET,12.0,"1,0,1,3,0,3,4",62.6,83.0,K422,District,,73.30415754923413,Secondary School,Pathways to Leadership,0.0,Interborough,7.78443143
40.64664,-73.881997,Frederick Douglass Academy VIII Middle School,K452,1.0,1.3,274.0,221.0,19K452,158.0,46.0,10.0,2.0,1.0,4.0,55.0,Above 95,"06,07,08",1400 PENNSYLVANIA AVENUE,16.0,"0,7,6,3,0,0,0",34.8,84.0,K346,District,,98.17351598173516,Junior High-Intermediate-Middle,,0.0,,10.08771956
40.666868,-73.895122,FDNY - Captain Vernon A. Richard High School for Fire and Life Safety,K502,1.0,0.3,275.0,239.0,19K502,146.0,76.0,4.0,1.0,2.0,6.0,96.0,194,"09,10,11,12",400 PENNSYLVANIA AVENUE,4.0,"0,2,0,1,1,0,0",58.1,93.0,K435,District,,50.0,High school,no_cbo,0.0,,15.81196636
40.666868,-73.895122,High School for Civil Rights,K504,1.0,0.3,195.0,168.0,19K504,103.0,60.0,1.0,1.0,1.0,2.0,50.0,140,"09,10,11,12",400 PENNSYLVANIA AVENUE,0.0,"0,0,0,0,0,0,0",68.6,77.0,K435,District,,85.03401360544217,High school,"Creative Connections, LLC",0.0,,15.99999964
40.666868,-73.895122,Performing Arts and Technology High School,K507,2.0,0.3,359.0,322.0,19K507,221.0,90.0,2.0,0.0,4.0,2.0,80.0,291,"09,10,11,12",400 PENNSYLVANIA AVENUE,5.0,"1,1,0,0,0,1,2",33.8,82.0,K435,District,,88.56209150326796,High school,no_cbo,0.0,,11.8589744
40.666868,-73.895122,World Academy for Total Community Health High School,K510,1.0,1.3,169.0,148.0,19K510,94.0,42.0,4.0,0.0,3.0,5.0,36.0,122,"09,10,11,12",400 PENNSYLVANIA AVENUE,0.0,"0,0,0,0,0,0,0",64.2,85.0,K435,District,,86.86131386861314,High school,Brooklyn College Community Partnership Research Foundation Cuny,0.0,,18.709677459999998
40.665446,-73.897604,Brooklyn Gardens Elementary School,K557,0.0,1.2,285.0,278.0,19K557,167.0,97.0,3.0,4.0,3.0,4.0,53.0,255,"PK,0K,01,02,03,04,05",574 DUMONT AVENUE,,,63.5,,K174,District,,,Elementary,Partnership with Children,0.0,,28.81355882
40.693002,-73.869305,Multicultural High School,K583,3.0,1.1,284.0,351.0,19K583,4.0,347.0,0.0,0.0,0.0,0.0,10.0,294,"09,10,11,12",999 JAMAICA AVENUE,2.0,"1,0,0,1,0,0,0",38.0,92.0,K420,District,,88.10975609756098,High school,Cypress Hills Local Development Corporation,0.0,,14.88763988
40.67878,-73.875328,Transit Tech Career and Technical Education High School,K615,5.4,1.2,862.0,815.0,19K615,460.0,217.0,75.0,3.0,29.0,20.0,254.0,621,"09,10,11,12",1 WELLS STREET,22.0,"2,4,1,5,1,3,6",56.6,79.0,,District,,55.03875968992248,High school,,0.0,,9.218949819999999
40.693002,-73.869305,Academy of Innovative Technology,K618,2.0,1.1,455.0,415.0,19K618,140.0,218.0,31.0,1.0,6.0,14.0,89.0,338,"09,10,11,12",999 JAMAICA AVENUE,5.0,"1,0,0,2,0,2,0",48.2,83.0,K420,District,,68.55670103092784,High school,cs_director,0.0,,7.547169920000001
40.693002,-73.869305,Brooklyn Lab School,K639,3.0,1.1,400.0,354.0,19K639,87.0,204.0,39.0,1.0,6.0,12.0,79.0,294,"09,10,11,12",999 JAMAICA AVENUE,4.0,"2,1,0,0,0,0,1",54.2,91.0,K420,District,,60.06289308176101,High school,Cypress Hills Local Development Corporation,0.0,,12.5
40.659934,-73.885704,Van Siclen Community Middle School,K654,1.0,1.0,286.0,235.0,19K654,155.0,73.0,4.0,0.0,2.0,1.0,64.0,220,"06,07,08",800 VAN SICLEN AVE,,,46.5,64.0,K166,District,,94.84978540772532,Junior High-Intermediate-Middle,,0.0,,17.13147461
40.693002,-73.869305,Cypress Hills Collegiate Preparatory School,K659,2.0,1.1,373.0,391.0,19K659,52.0,280.0,39.0,1.0,5.0,9.0,80.0,355,"09,10,11,12",999 JAMAICA AVENUE,6.0,"0,1,0,0,0,2,3",57.9,92.0,K420,District,,94.97206703910616,High school,Cypress Hills Local Development Corporation,0.0,,8.39694664
40.673766,-73.895976,W. H. Maxwell Career and Technical Education High School,K660,2.0,1.2,401.0,418.0,19K660,232.0,158.0,10.0,1.0,3.0,12.0,151.0,357,"09,10,11,12",145 PENNSYLVANIA AVENUE,11.0,"0,4,2,1,0,0,4",68.3,85.0,K660,District,,48.59550561797753,High school,,0.0,,17.7458033
40.677112,-73.884211,Vista Academy,K661,2.0,1.1,477.0,444.0,19K661,90.0,306.0,32.0,0.0,9.0,7.0,95.0,Above 95,"06,07,08",350 LINWOOD STREET,,,31.6,83.0,K302,District,,69.86301369863014,Junior High-Intermediate-Middle,,0.0,,18.220339720000002
40.677112,-73.884211,Liberty Avenue Middle School,K662,1.0,1.1,533.0,480.0,19K662,106.0,323.0,26.0,1.0,9.0,15.0,126.0,439,"06,07,08",350 LINWOOD STREET,,,46.0,90.0,K302,District,,85.80645161290322,Junior High-Intermediate-Middle,,0.0,,18.43137294
40.665446,-73.897604,School of the Future Brooklyn,K663,1.0,1.2,108.0,96.0,19K663,64.0,31.0,0.0,0.0,1.0,0.0,36.0,Above 95,"06,07,08",574 DUMONT AVENUE,,,64.0,84.0,K174,District,,84.61538461538461,Junior High-Intermediate-Middle,no_cbo,0.0,,26.213592289999998
40.669358,-73.879131,East New York Elementary School of Excellence,K677,1.0,0.2,445.0,425.0,19K677,184.0,189.0,32.0,9.0,7.0,3.0,70.0,390,"PK,0K,01,02,03,04,05",605 SHEPHERD AVENUE,0.0,"0,0,0,0,0,0,0",57.3,,K072,District,,,Elementary,,0.0,,16.66666716
40.669358,-73.879131,East New York Middle School of Excellence,K678,1.0,0.4,245.0,245.0,19K678,114.0,113.0,9.0,0.0,5.0,4.0,65.0,Above 95,"06,07,08",605 SHEPHERD AVENUE,0.0,"0,0,0,0,0,0,0",1.9,76.0,K072,District,,95.0207468879668,Junior High-Intermediate-Middle,"Center for Supportive Schools, Inc. ",0.0,,12.800000610000001
40.67002,-73.874537,School for Classics High School,K683,2.0,1.0,240.0,252.0,19K683,100.0,97.0,34.0,2.0,5.0,14.0,61.0,231,"09,10,11,12",370 FOUNTAIN AVENUE,1.0,"0,0,0,0,0,0,1",52.6,92.0,K218,District,,73.06122448979592,High school,,0.0,,11.1940302
40.685852,-73.869434,Highland Park Community School,K760,1.0,1.1,357.0,288.0,19K760,19.0,243.0,16.0,1.0,4.0,5.0,60.0,262,"06,07,08",528 RIDGEWOOD AVENUE,1.0,"0,0,0,1,0,0,0",31.6,80.0,K171,District,,94.38596491228073,Junior High-Intermediate-Middle,,0.0,,9.779179840000001
40.693002,-73.869305,The Urban Assembly School for Collaborative Healthcare,K764,3.0,1.1,346.0,336.0,19K764,84.0,184.0,38.0,5.0,10.0,8.0,45.0,257,"09,10,11,12",999 JAMAICA AVENUE,1.0,"1,0,0,0,0,0,0",54.4,84.0,K420,District,,93.29073482428116,High school,,0.0,,7.89473653
40.662243,-73.894877,Legacy School of the Arts,K907,2.0,1.3,142.0,157.0,19K907,93.0,50.0,3.0,1.0,3.0,7.0,40.0,143,,590 SHEFFIELD AVENUE,,,47.8,,K190,District,,3.947368421052632,Junior High-Intermediate-Middle,,0.0,,20.12986988
,,P.S. 938,K938,0.0,1.0,62.0,99.0,19K938,14.0,73.0,7.0,0.0,4.0,1.0,9.0,86,,,1.0,"0,0,0,0,0,1,0",52.8,,K667,District,,,,,,,6.86274543
,,The East New York Arts and Civics High School,K953,1.0,1.0,164.0,141.0,19K953,102.0,32.0,2.0,0.0,2.0,3.0,37.0,118,,,1.0,"0,0,0,0,0,0,1",65.3,84.0,K166,District,,94.6969696969697,,,,,10.6250003
40.633598,-74.02395,P.S./I.S. 30 Mary White Ovington,K030,3.0,1.4,961.0,962.0,20K030,18.0,355.0,180.0,11.0,4.0,392.0,206.0,765,"0K,01,02,03,04,05,06,07,08",7002 4TH AVENUE,4.0,"0,0,1,0,0,2,1",26.2,74.0,"K331, K940",District,1.0,91.50943396226415,K-8,,0.0,,4.72837016
40.621481,-73.987165,P.S. 048 Mapleton,K048,1.0,1.4,557.0,516.0,20K048,3.0,183.0,209.0,1.0,2.0,118.0,109.0,403,"PK,0K,01,02,03,04,05,SE",6015 18 AVENUE,,,30.1,,,District,,,Elementary,,0.0,,3.55140194
40.638087,-73.971153,J.H.S. 062 Ditmas,K062,3.0,1.2,1109.0,958.0,20K062,120.0,296.0,400.0,6.0,9.0,127.0,180.0,817,"06,07,08",700 CORTELYOU ROAD,8.0,"1,1,1,1,2,1,1",34.5,83.0,,District,,89.72457627118644,Junior High-Intermediate-Middle,,0.0,,12.42774576
40.632392,-74.009752,P.S. 69 Vincent D. Grippo School,K069,1.0,0.6,755.0,642.0,20K069,3.0,33.0,570.0,4.0,0.0,30.0,100.0,Above 95,"0K,01,02,03,04,05",6302 9TH AVENUE,3.0,"0,0,0,1,0,1,1",10.3,,,District,,,Elementary,,0.0,,1.4858841
40.634318,-74.028758,P.S. 102 The Bayview,K102,2.0,0.6,1291.0,1179.0,20K102,24.0,352.0,226.0,38.0,3.0,534.0,242.0,763,"0K,01,02,03,04,05",211 72 STREET,10.0,"0,4,4,1,0,0,1",23.8,,,District,,,Elementary,,0.0,,4.3765481600000005
40.618077,-74.028492,P.S./I.S. 104 The Fort Hamilton School,K104,1.0,0.6,1206.0,1106.0,20K104,39.0,309.0,248.0,34.0,7.0,467.0,185.0,691,"0K,01,02,03,04,05,06,07,08",9115 5 AVENUE,4.0,"0,0,1,3,0,0,0",21.5,82.0,,District,,92.66666666666666,K-8,,0.0,,2.78503038
40.63332,-74.003635,P.S. 105 The Blythebourne,K105,3.0,0.8,1360.0,1273.0,20K105,7.0,58.0,1179.0,3.0,1.0,25.0,126.0,"1,075","PK,0K,01,02,03,04,05",1031 59 STREET,4.0,"0,0,1,0,0,1,2",9.9,,,District,,,Elementary,,0.0,,0.45801527000000003
40.619417,-74.000565,P.S. 112 Lefferts Park,K112,1.0,1.4,721.0,708.0,20K112,6.0,248.0,271.0,3.0,0.0,180.0,117.0,477,"0K,01,02,03,04,05",7115 15 AVENUE,1.0,"0,0,1,0,0,0,0",27.3,,,District,,,Elementary,,0.0,,5.2341599
40.623687,-74.018429,P.S. 127 Mckinley Park,K127,1.0,1.7,521.0,532.0,20K127,3.0,142.0,202.0,8.0,2.0,175.0,117.0,383,"0K,01,02,03,04,05",7805 7 AVENUE,1.0,"0,0,0,1,0,0,0",17.3,,,District,,,Elementary,,0.0,,1.81818176
40.636932,-73.999045,P.S. 160 William T. Sampson,K160,3.0,1.0,1143.0,1010.0,20K160,4.0,73.0,901.0,1.0,2.0,29.0,154.0,940,"PK,0K,01,02,03,04,05",5105 Fort Hamilton Parkway,1.0,"0,0,0,1,0,0,0",12.9,,,District,,,Elementary,,0.0,,14.864864950000001
40.606739,-74.007469,P.S. 163 Bath Beach,K163,1.0,1.4,616.0,591.0,20K163,9.0,210.0,201.0,1.0,0.0,170.0,107.0,469,"PK,0K,01,02,03,04,05",109 BAY 14TH STREET,3.0,"0,1,0,0,1,1,0",28.0,85.0,K807,District,,84.95575221238938,K-8,,0.0,,7.82747567
40.637101,-73.985739,P.S. 164 Caesar Rodney,K164,1.0,0.6,624.0,556.0,20K164,6.0,245.0,234.0,2.0,2.0,67.0,130.0,453,"PK,0K,01,02,03,04,05",4211 14 AVENUE,5.0,"3,2,0,0,0,0,0",22.2,,K164,District,,,Elementary,The Leadership Program,0.0,,7.06896558
40.630373,-74.018719,Ralph A. Fabrizio School,K170,2.0,0.3,969.0,920.0,20K170,4.0,173.0,535.0,7.0,6.0,195.0,131.0,Above 95,"0K,01,02,03,04,05",619 72ND STREET,1.0,"0,0,0,0,0,0,1",19.3,,,District,,,Elementary,,0.0,,10.78534052
40.624835,-74.005205,P.S. 176 Ovington,K176,2.0,0.4,1148.0,1121.0,20K176,9.0,233.0,739.0,5.0,7.0,127.0,148.0,974,"0K,01,02,03,04,05",1225 69 STREET,3.0,"0,0,0,1,0,0,2",15.7,,,District,,,Elementary,,0.0,,3.62068973
40.640127,-73.97726,P.S. 179 Kensington,K179,2.0,0.6,774.0,717.0,20K179,26.0,145.0,434.0,2.0,9.0,101.0,86.0,562,"PK,0K,01,02,03,04,05",202 AVENUE C,1.0,"0,0,0,1,0,0,0",42.3,,,District,,,Elementary,The Leadership Program,0.0,,8.571428809999999
40.626454,-73.98925,The SEEALL Academy,K180,3.0,1.0,1036.0,954.0,20K180,8.0,322.0,401.0,12.0,4.0,207.0,200.0,858,"PK,0K,01,02,03,04,05,06,07,08",5601 16 AVENUE,,,18.4,84.0,K180,District,,100.0,K-8,,0.0,,4.36137058
40.623598,-74.033429,P.S. 185 Walter Kassenbrock,K185,1.0,0.6,584.0,562.0,20K185,10.0,123.0,54.0,18.0,2.0,354.0,106.0,248,"0K,01,02,03,04,05",8601 RIDGE BOULEVARD,3.0,"0,1,1,0,0,0,1",25.7,,,District,,,Elementary,,0.0,,
40.610917,-73.994258,P.S. 186 Dr. Irving A Gladstone,K186,2.0,2.0,1056.0,1006.0,20K186,5.0,286.0,393.0,7.0,4.0,311.0,147.0,706,"PK,0K,01,02,03,04,05",7601 19 AVENUE,7.0,"0,0,1,3,0,0,3",24.2,,,District,,,Elementary,,0.0,,2.66412944
40.627929,-74.003883,The Christa McAuliffe School\I.S. 187,K187,2.0,1.0,990.0,926.0,20K187,13.0,86.0,703.0,8.0,4.0,112.0,126.0,673,"06,07,08",1171 65 STREET,2.0,"0,0,0,0,0,0,2",6.2,84.0,,District,,96.50112866817156,Junior High-Intermediate-Middle,,0.0,,0.86299889
40.6288,-73.97954,P.S. 192 - The Magnet School for Math and Science Inquiry,K192,2.0,1.4,643.0,587.0,20K192,12.0,260.0,108.0,3.0,2.0,201.0,127.0,465,"PK,0K,01,02,03,04,05,06,07,08",4715 18 AVENUE,16.0,"2,2,1,4,4,2,1",35.4,91.0,K192,District,,89.44723618090453,K-8,,0.0,,10.26490033
40.602809,-74.001915,P.S. 200 Benson School,K200,2.0,0.6,1337.0,1255.0,20K200,10.0,255.0,454.0,14.0,5.0,517.0,155.0,"1,057","PK,0K,01,02,03,04,05",1940 BENSON AVENUE,8.0,"0,0,2,0,0,2,4",34.4,,,District,,,Elementary,,0.0,,4.13223132
40.619043,-74.013749,The Madeleine Brennan School,K201,3.0,1.4,1726.0,1570.0,20K201,7.0,271.0,919.0,5.0,3.0,362.0,225.0,"1,197","06,07,08",8010 12 AVENUE,0.0,"0,0,0,0,0,0,0",12.5,78.0,,District,,96.26529298132648,Junior High-Intermediate-Middle,,0.0,,2.17252392
40.613535,-74.006137,P.S. 204 Vince Lombardi,K204,2.0,0.6,1034.0,1046.0,20K204,5.0,204.0,605.0,2.0,4.0,224.0,173.0,789,"PK,0K,01,02,03,04,05",8101 15 AVENUE,0.0,"0,0,0,0,0,0,0",21.3,,,District,,,Elementary,,0.0,,2.20588241
40.614737,-73.986792,P.S. 205 Clarion,K205,2.0,0.6,1238.0,1156.0,20K205,12.0,291.0,664.0,4.0,3.0,182.0,190.0,767,"PK,0K,01,02,03,04,05",6701 20 AVENUE,0.0,"0,0,0,0,0,0,0",22.7,,,District,,,Elementary,,0.0,,2.473207
40.640997,-74.00125,J.H.S. 220 John J. Pershing,K220,3.9,1.4,1419.0,1249.0,20K220,9.0,464.0,713.0,0.0,2.0,61.0,228.0,"1,058","06,07,08",4812 9TH AVENUE,27.0,"0,2,7,3,2,1,12",14.9,80.0,,District,,99.02439024390245,Junior High-Intermediate-Middle,,0.0,,8.80789682
40.6351,-73.982424,J.H.S. 223 The Montauk,K223,3.0,0.4,888.0,790.0,20K223,19.0,263.0,409.0,4.0,8.0,87.0,119.0,743,"06,07,08",4200 16 AVENUE,,,25.1,82.0,K223,District,,91.92708333333334,Junior High-Intermediate-Middle,,0.0,,10.41666642
40.622102,-73.995961,J.H.S. 227 Edward B. Shallow,K227,5.0,1.2,1536.0,1484.0,20K227,17.0,498.0,792.0,1.0,5.0,171.0,239.0,"1,285","06,07,08",6500 16 AVENUE,12.0,"1,2,1,2,1,3,2",25.8,84.0,,District,,98.22646657571624,Junior High-Intermediate-Middle,,0.0,,5.52030466
40.610331,-74.013585,P.S. 229 Dyker,K229,2.0,0.4,1201.0,1186.0,20K229,22.0,175.0,746.0,8.0,4.0,229.0,177.0,723,"0K,01,02,03,04,05,06,07,08",1400 BENSON AVENUE,3.0,"0,0,0,0,1,0,2",16.0,82.0,,District,,91.96891191709844,K-8,,0.0,,1.47179067
40.612247,-73.987195,P.S. 247 Brooklyn,K247,1.0,1.4,797.0,758.0,20K247,10.0,105.0,434.0,2.0,3.0,204.0,149.0,499,"PK,0K,01,02,03,04,05",7000 21 AVENUE,2.0,"0,0,0,0,0,0,2",27.7,,,District,,,Elementary,,0.0,,2.94494238
40.626089,-74.014633,J.H.S. 259 William McKinley,K259,3.0,1.2,1758.0,1553.0,20K259,13.0,327.0,774.0,12.0,8.0,416.0,256.0,"1,215","06,07,08",7305 FT HAMILTON PARKWAY,4.0,"0,1,0,0,0,1,2",16.7,84.0,,District,,81.37254901960785,Junior High-Intermediate-Middle,"Creative Connections, LLC",0.0,,3.35051529
